n_qubits,depth,circuit_variant,param_index,layer_index,qubit_index,gate_type,grad_mean_over_seeds,abs_grad_mean_over_seeds,grad_abs_mean_over_seeds,grad_std_over_seeds,bias_ratio
8,8,hea,60,3,6,ry,0.01858036975259206,0.01858036975259206,0.12427998331442006,0.1608329605018959,0.1495041217183367
8,8,hea,61,3,6,rz,0.012366545563113084,0.012366545563113084,0.11774579441437197,0.14241107196417202,0.10502749269831693
8,8,hea,62,3,7,ry,-0.024542205273926684,0.024542205273926684,0.14550146777849698,0.19082257111969883,0.1686732487900957
8,8,hea,63,3,7,rz,0.05476788347602989,0.05476788347602989,0.1297158964656248,0.14976562256567477,0.42221412308200146
8,8,hea,64,4,0,ry,-0.012471860948550875,0.012471860948550875,0.13378962227930577,0.16753790336352015,0.09321994289298398
8,8,hea,65,4,0,rz,-0.01589588648408426,0.01589588648408426,0.09807638202638143,0.13405800506662732,0.16207659943867309
8,8,hea,66,4,1,ry,0.011481130198584098,0.011481130198584098,0.12894172383114164,0.14997985515755893,0.08904123395790307
8,8,hea,67,4,1,rz,-0.019052854429543634,0.019052854429543634,0.10510924200085614,0.12877767152185618,0.18126716611074278
8,8,hea,68,4,2,ry,0.017376873053779763,0.017376873053779763,0.10955519146464952,0.13154919908561727,0.15861295865095218
8,8,hea,69,4,2,rz,0.012695655711207284,0.012695655711207284,0.1237607806815336,0.15289179770505978,0.10258222064610414
8,8,hea,70,4,3,ry,0.05332752746447147,0.05332752746447147,0.13764076737263473,0.15523731219367295,0.3874399168387191
8,8,hea,71,4,3,rz,0.0425723373804578,0.0425723373804578,0.10956360806514862,0.14581908073595534,0.3885627548441366
8,8,hea,72,4,4,ry,-0.03378516832753186,0.03378516832753186,0.15208406144761502,0.1927308351049699,0.22214798846076883
8,8,hea,73,4,4,rz,0.011670133233560235,0.011670133233560235,0.11485236667554795,0.14262359881075973,0.10160986291669254
8,8,hea,74,4,5,ry,0.02297314050954359,0.02297314050954359,0.12283346928165519,0.15703828452365864,0.18702671709830454
8,8,hea,75,4,5,rz,0.021520893911972087,0.021520893911972087,0.1263989700648781,0.17243487418206094,0.17026162397467057
8,8,hea,76,4,6,ry,-0.004473413369716865,0.004473413369716865,0.1547215084675962,0.1989511470078998,0.028912679394240245
8,8,hea,77,4,6,rz,-0.04258164954157003,0.04258164954157003,0.13423958200783284,0.16026934939136553,0.3172063627185988
8,8,hea,78,4,7,ry,-0.004188598753831994,0.004188598753831994,0.15138116879902433,0.18228730329565665,0.027669219276492747
8,8,hea,79,4,7,rz,0.05028068383945565,0.05028068383945565,0.12240036348607276,0.13821921961323125,0.410788680747475
8,8,hea,80,5,0,ry,-0.005310130251235103,0.005310130251235103,0.112750473904054,0.14419304446650916,0.047096300949952166
8,8,hea,81,5,0,rz,0.025305001041260662,0.025305001041260662,0.14255744209862956,0.168062072348812,0.17750740100788992
8,8,hea,82,5,1,ry,0.025533422564899263,0.025533422564899263,0.11064890432055843,0.13340198859549016,0.23076073569537328
8,8,hea,83,5,1,rz,-0.015284855248978576,0.015284855248978576,0.12979707767444068,0.16124417848757305,0.11775962543098391
8,8,hea,84,5,2,ry,-0.02780221807992311,0.02780221807992311,0.13285440813665167,0.15762923704027867,0.20926831461494327
8,8,hea,85,5,2,rz,0.03382774996844108,0.03382774996844108,0.12683598226065207,0.1628336439166838,0.2667046792677782
8,8,hea,86,5,3,ry,-0.02717248083365137,0.02717248083365137,0.11339558691554669,0.1502130285191535,0.23962555839045396
8,8,hea,87,5,3,rz,0.016736032848264693,0.016736032848264693,0.12124266894306061,0.16393145259393294,0.13803748296009818
8,8,hea,88,5,4,ry,-0.014882398728021655,0.014882398728021655,0.09864200003902027,0.1218667781069975,0.15087284039389312
8,8,hea,89,5,4,rz,0.034987517554353094,0.034987517554353094,0.13421957995239975,0.15654733893163664,0.26067372261752697
8,8,hea,90,5,5,ry,0.011721349259287311,0.011721349259287311,0.13948787719568548,0.18162084452927876,0.08403131150131075
8,8,hea,91,5,5,rz,-0.002554768822688878,0.002554768822688878,0.13764714477181234,0.1576495460451404,0.018560274729447424
8,8,hea,92,5,6,ry,-0.014117536880424766,0.014117536880424766,0.1764334075423767,0.2194910007168609,0.08001623432361506
8,8,hea,93,5,6,rz,0.0175691891723724,0.0175691891723724,0.10198234467813433,0.1210710859791135,0.17227677229644217
8,8,hea,94,5,7,ry,0.013841025708272637,0.013841025708272637,0.1137674789827516,0.14369020167434748,0.12166065234135115
8,8,hea,95,5,7,rz,0.04135248874697199,0.04135248874697199,0.11261067067700938,0.129137176184981,0.36721643249580754
8,8,hea,96,6,0,ry,0.02877028347299226,0.02877028347299226,0.11103693629805568,0.14651486075557527,0.2591055231906267
8,8,hea,97,6,0,rz,-0.0225208383698823,0.0225208383698823,0.0821196078580335,0.09912713375266914,0.27424434866780584
8,8,hea,98,6,1,ry,-0.000757171653280659,0.000757171653280659,0.12207254548763721,0.15101421572219934,0.006202636721107243
8,8,hea,99,6,1,rz,0.03123086331489836,0.03123086331489836,0.08288313235167485,0.10132763894951023,0.37680602106571914
8,8,hea,100,6,2,ry,0.001083302362771051,0.001083302362771051,0.12184043819176127,0.16303572167740968,0.008891156161684701
8,8,hea,101,6,2,rz,0.007234632604099563,0.007234632604099563,0.09000005279498262,0.11040791249071347,0.08038475955763888
8,8,hea,102,6,3,ry,-0.025465559618011845,0.025465559618011845,0.14479901064887238,0.17547476549480365,0.17586832606034786
8,8,hea,103,6,3,rz,0.005853362730070981,0.005853362730070981,0.0790437642923901,0.10015720551824905,0.07405217581008394
8,8,hea,104,6,4,ry,-0.01271658308661053,0.01271658308661053,0.10442463102945695,0.1500099773925889,0.12177762048326711
8,8,hea,105,6,4,rz,-0.012907265020821372,0.012907265020821372,0.09011859499005602,0.11620658353188351,0.1432253246097041
8,8,hea,106,6,5,ry,-0.01192127250618587,0.01192127250618587,0.1316901294028092,0.15679206416994662,0.09052517876811712
8,8,hea,107,6,5,rz,0.0004794716558728309,0.0004794716558728309,0.07369370637458253,0.08628564471140307,0.006506276851318711
8,8,hea,108,6,6,ry,0.005051016242044071,0.005051016242044071,0.0955313698396391,0.11355678770315321,0.0528728547546503
8,8,hea,109,6,6,rz,-0.022248970743194305,0.022248970743194305,0.08761981665719527,0.1061589255072711,0.25392624171129197
8,8,hea,110,6,7,ry,0.01772724432789897,0.01772724432789897,0.11492675611351924,0.14199855091276964,0.15424819186916475
8,8,hea,111,6,7,rz,0.025438990953792463,0.025438990953792463,0.0771467998006964,0.09378296252385349,0.3297478446223572
8,8,hea,112,7,0,ry,0.012554780175439406,0.012554780175439406,0.06934413056807796,0.08458957313971573,0.18105036536745794
8,8,hea,113,7,0,rz,0.0029892123553530428,0.0029892123553530428,0.06885260209475359,0.08477783968177825,0.04341466065783983
8,8,hea,114,7,1,ry,-0.031311110188410776,0.031311110188410776,0.06897942292926582,0.0976761747035477,0.4539195728053271
8,8,hea,115,7,1,rz,0.019656786051705337,0.019656786051705337,0.09324722567590503,0.12020632677104608,0.21080290495746531
8,8,hea,116,7,2,ry,-0.00913513103831405,0.00913513103831405,0.08381788933692387,0.09977939932229063,0.10898784389085883
8,8,hea,117,7,2,rz,0.008172071148779849,0.008172071148779849,0.06523103249462991,0.08735368464881954,0.12527888699987205
8,8,hea,118,7,3,ry,-0.015626644135817283,0.015626644135817283,0.06773144466607928,0.07815883169196865,0.23071476199655114
8,8,hea,119,7,3,rz,0.00827426771257361,0.00827426771257361,0.06613970384147878,0.08632550938874868,0.1251028842282836
8,8,hea,120,7,4,ry,0.012545559218632174,0.012545559218632174,0.11794678244089445,0.1490726644429761,0.10636626925299048
8,8,hea,121,7,4,rz,0.001638435545465929,0.001638435545465929,0.0727516162412883,0.09131794307996995,0.0225209504628992
8,8,hea,122,7,5,ry,-0.027534925839780348,0.027534925839780348,0.09073745791948776,0.10213156045457092,0.30345709997972453
8,8,hea,123,7,5,rz,-0.013809781898977492,0.013809781898977492,0.06534170005818023,0.08137837527394973,0.21134714717678077
8,8,hea,124,7,6,ry,0.019583830347618257,0.019583830347618257,0.11327233431773051,0.13500888598218433,0.17289155790402588
8,8,hea,125,7,6,rz,-0.004207741396935352,0.004207741396935352,0.07846527773200597,0.08907142086836192,0.05362552097638165
8,8,hea,126,7,7,ry,0.00838809627165406,0.00838809627165406,0.08515766734049858,0.10448455347559846,0.09850077548642316
8,8,hea,127,7,7,rz,-0.0016860848031509121,0.0016860848031509121,0.053180057324750306,0.0657301418060446,0.03170520845539154
8,8,hva,0,0,-1,beta_x,0.049118462267979265,0.049118462267979265,6.042401226878842,7.606695448471291,0.008128964036595604
8,8,hva,1,0,-1,gamma_zz,-0.656855148415634,0.656855148415634,3.584901891483759,4.746199239525673,0.18322820771638113
8,8,hva,2,1,-1,beta_x,-0.7829122637420525,0.7829122637420525,5.396355778418312,6.553925627347153,0.14508166175276277
8,8,hva,3,1,-1,gamma_zz,-0.8755341951618972,0.8755341951618972,4.749101548254529,5.472330251756879,0.18435785932682117
8,8,hva,4,2,-1,beta_x,0.15164665615794332,0.15164665615794332,4.6637281114159315,6.3688618809440145,0.03251618716510097
8,8,hva,5,2,-1,gamma_zz,-0.8744637296852671,0.8744637296852671,4.470714325543653,5.529332021131816,0.19559821227873456
8,8,hva,6,3,-1,beta_x,-0.13222097053659315,0.13222097053659315,4.810242653642454,6.0250563704967846,0.027487380587021243
8,8,hva,7,3,-1,gamma_zz,-0.110197768720908,0.110197768720908,4.094967235988335,5.681683117174436,0.026910537342629395
8,8,hva,8,4,-1,beta_x,-0.6490692448458264,0.6490692448458264,4.807657350452107,5.655173713420651,0.13500738458093076
8,8,hva,9,4,-1,gamma_zz,-0.576979761684008,0.576979761684008,3.924877853157167,4.767801207066326,0.14700578801959047
8,8,hva,10,5,-1,beta_x,0.3703210406327123,0.3703210406327123,4.7831927388207225,5.962508150606362,0.0774213084969713
8,8,hva,11,5,-1,gamma_zz,1.3822203989197663,1.3822203989197663,4.559142980834901,5.579442429304299,0.3031754881849844
8,8,hva,12,6,-1,beta_x,-1.6890985829289458,1.6890985829289458,4.237692052615483,4.859766831838942,0.3985892702813179
8,8,hva,13,6,-1,gamma_zz,0.9304147366025888,0.9304147366025888,3.9457572790364592,5.2003711898557965,0.23580131032028223
8,8,hva,14,7,-1,beta_x,-0.3804117317704932,0.3804117317704932,4.920022541027903,6.0185872649612095,0.0773191034387043
8,8,hva,15,7,-1,gamma_zz,1.6227590112253183,1.6227590112253183,3.383253987961122,4.122079875239096,0.479644453830454
10,4,hea,0,0,0,ry,-0.010868502196278081,0.010868502196278081,0.1725972078693685,0.22966208735725369,0.06297032455185443
10,4,hea,1,0,0,rz,0.012810962354816642,0.012810962354816642,0.07682563032597339,0.10389151512659654,0.16675375523063315
10,4,hea,2,0,1,ry,0.033170485528485234,0.033170485528485234,0.1561077316558053,0.18801560183602647,0.2124845782886724
10,4,hea,3,0,1,rz,0.013775506787695084,0.013775506787695084,0.10577463093160827,0.14601232727201505,0.1302345058202275
10,4,hea,4,0,2,ry,-0.06747748152877768,0.06747748152877768,0.1414768837725045,0.1934552970559158,0.47695057828161747
10,4,hea,5,0,2,rz,0.008030831856975685,0.008030831856975685,0.07111376562080549,0.09881951580765454,0.11292935744392675
10,4,hea,6,0,3,ry,0.04037085756784786,0.04037085756784786,0.1327901237611027,0.1812986081456516,0.30402003119205706
10,4,hea,7,0,3,rz,0.011810670565609091,0.011810670565609091,0.10242352846212069,0.13975581577439897,0.11531208446872555
10,4,hea,8,0,4,ry,-0.03554017162558987,0.03554017162558987,0.13632894652317692,0.17466152117428366,0.26069424382698886
10,4,hea,9,0,4,rz,0.04341461250588461,0.04341461250588461,0.11880903067248778,0.14897289530471772,0.36541508890483376
10,4,hea,10,0,5,ry,0.005503738011600438,0.005503738011600438,0.17626399312357516,0.2591064121653164,0.031224403317255192
10,4,hea,11,0,5,rz,-0.07203100334321196,0.07203100334321196,0.11192714055670584,0.16300878921834927,0.6435526091789875
10,4,hea,12,0,6,ry,0.024043377465859956,0.024043377465859956,0.14649617308938562,0.22395111122386566,0.16412290477505898
10,4,hea,13,0,6,rz,0.014445464340030667,0.014445464340030667,0.12055457264517776,0.16801700801797215,0.11982510512104057
10,4,hea,14,0,7,ry,0.03418990791231461,0.03418990791231461,0.15613598859421796,0.19833427529160785,0.2189751909226424
10,4,hea,15,0,7,rz,0.03689348469228393,0.03689348469228393,0.1543045960065926,0.20854349585372534,0.23909517698816588
10,4,hea,16,0,8,ry,-0.011672439287858126,0.011672439287858126,0.0981504896994098,0.1233379524936712,0.11892390270904778
10,4,hea,17,0,8,rz,0.01915605120389226,0.01915605120389226,0.11081728706849671,0.15024323008970547,0.1728615788261595
10,4,hea,18,0,9,ry,0.05564091934598638,0.05564091934598638,0.16061640371119573,0.19448828778106125,0.34642115039528554
10,4,hea,19,0,9,rz,0.027612641671909504,0.027612641671909504,0.11284235732664759,0.1519869277673314,0.24470103537431653
10,4,hea,20,1,0,ry,-0.012833413288599207,0.012833413288599207,0.12391460219666665,0.14771248091931904,0.10356659393725856
10,4,hea,21,1,0,rz,-0.0041909913950694665,0.0041909913950694665,0.10125232719902028,0.1323104041648728,0.041391556233879606
10,4,hea,22,1,1,ry,0.03156176589208282,0.03156176589208282,0.12136326176598343,0.15499535442350476,0.26006029693681915
10,4,hea,23,1,1,rz,-0.03958527278232999,0.03958527278232999,0.11308260611003214,0.14323026732124478,0.3500562477646845
10,4,hea,24,1,2,ry,0.017731660851387533,0.017731660851387533,0.14066844544451057,0.1884029198269984,0.1260528670474432
10,4,hea,25,1,2,rz,-0.05823342270292402,0.05823342270292402,0.14160734263558447,0.1811649697117834,0.4112316608665047
10,4,hea,26,1,3,ry,-0.02855280954709988,0.02855280954709988,0.1813236142167559,0.21766567147595,0.1574687867900506
10,4,hea,27,1,3,rz,0.01196106349483553,0.01196106349483553,0.2091636966513232,0.27578461381119923,0.057185179294161254
10,4,hea,28,1,4,ry,-0.04355378464283909,0.04355378464283909,0.16842917679525501,0.24374678937280528,0.25858812274421705
10,4,hea,29,1,4,rz,0.0578374477612519,0.0578374477612519,0.1703066584406097,0.22138748514488188,0.33960767177767726
10,4,hea,30,1,5,ry,0.09177551105147398,0.09177551105147398,0.15799660329739937,0.1833063489314211,0.5808701524976647
10,4,hea,31,1,5,rz,0.02667207653695218,0.02667207653695218,0.13440405747978196,0.1590400417694746,0.19844695939305396
10,4,hea,32,1,6,ry,-0.05728246880152335,0.05728246880152335,0.17002674558958086,0.20682150025373705,0.33690269494303166
10,4,hea,33,1,6,rz,-0.03976089422941963,0.03976089422941963,0.14276877371449295,0.18062413719734388,0.2784985343428994
10,4,hea,34,1,7,ry,-0.05817465749584637,0.05817465749584637,0.11632512702571145,0.13456925604001277,0.5001039670731455
10,4,hea,35,1,7,rz,-0.01529825730141059,0.01529825730141059,0.1154226350020398,0.13921809369364524,0.13254122383482322
10,4,hea,36,1,8,ry,-0.027128364802439978,0.027128364802439978,0.12230083165912123,0.1578085976735138,0.22181668296461265
10,4,hea,37,1,8,rz,-0.010076718963004066,0.010076718963004066,0.08982293097927373,0.1130692323071875,0.11218425911006083
10,4,hea,38,1,9,ry,0.02928253379398108,0.02928253379398108,0.12066316404175043,0.15207152219937287,0.24267997633352995
10,4,hea,39,1,9,rz,-0.022027012042351683,0.022027012042351683,0.15541451022482652,0.24951982378030424,0.14173073035771702
10,4,hea,40,2,0,ry,-0.023562532529088052,0.023562532529088052,0.09275655639571014,0.114512474588031,0.2540255206172955
10,4,hea,41,2,0,rz,-0.009694874784033818,0.009694874784033818,0.06987632022052587,0.10187399676766797,0.1387433504431427
10,4,hea,42,2,1,ry,-0.015337273553953801,0.015337273553953801,0.13309514300507622,0.16482102558759923,0.11523541135808935
10,4,hea,43,2,1,rz,0.041349273899915266,0.041349273899915266,0.10194695247664783,0.11893375054651753,0.40559597805914216
10,4,hea,44,2,2,ry,-0.02235926630569932,0.02235926630569932,0.1026055634089524,0.1274232500435675,0.21791475591418313
10,4,hea,45,2,2,rz,0.07597262615670948,0.07597262615670948,0.14451118516171707,0.17629019506775442,0.5257214247581654
10,4,hea,46,2,3,ry,0.006245537908544027,0.006245537908544027,0.1334505525077619,0.1996627796535776,0.04680039004095334
10,4,hea,47,2,3,rz,-0.015625908194176405,0.015625908194176405,0.15506755178028495,0.19872539145808324,0.10076839425643759
10,4,hea,48,2,4,ry,-0.022744586886671227,0.022744586886671227,0.15280334913759125,0.19651816372064237,0.14884874588835612
10,4,hea,49,2,4,rz,-0.0056407228979904085,0.0056407228979904085,0.1526644916088265,0.20838110853734168,0.03694849298973623
10,4,hea,50,2,5,ry,0.018242532022614086,0.018242532022614086,0.1594331449800552,0.21379163664285805,0.1144212015945372
10,4,hea,51,2,5,rz,0.0854533425999054,0.0854533425999054,0.13602425225651885,0.15173491684517507,0.628221373632359
10,4,hea,52,2,6,ry,-0.04257629125041503,0.04257629125041503,0.14375032645784172,0.18827176399684328,0.29618222302195096
10,4,hea,53,2,6,rz,-0.001640531775533982,0.001640531775533982,0.14947553957434537,0.2287234639648424,0.01097525240722086
10,4,hea,54,2,7,ry,-0.015211416334353939,0.015211416334353939,0.12462423723496176,0.16390516245290854,0.12205825023967685
10,4,hea,55,2,7,rz,-0.04904543216883977,0.04904543216883977,0.12029791335330434,0.13771388503199408,0.4076997746818539
10,4,hea,56,2,8,ry,-0.037138728750211875,0.037138728750211875,0.1042254404381275,0.13991574425167555,0.3563307441455102
10,4,hea,57,2,8,rz,0.026031168942439644,0.026031168942439644,0.16496898181850872,0.2156518894780818,0.15779432385099995
10,4,hea,58,2,9,ry,0.021473387363773466,0.021473387363773466,0.1271827720832054,0.19147425276017674,0.16883880585434166
10,4,hea,59,2,9,rz,-0.02526045388856888,0.02526045388856888,0.08989793936508311,0.11074966283898895,0.2809903549177447
10,4,hea,60,3,0,ry,0.024673944538935472,0.024673944538935472,0.05876596578774392,0.07844276880845329,0.4198679321982825
10,4,hea,61,3,0,rz,-0.016317586783761617,0.016317586783761617,0.05885845680312027,0.07459645264380504,0.2772343630813014
10,4,hea,62,3,1,ry,-0.021466562194792534,0.021466562194792534,0.055323094191855104,0.07418861387595717,0.38802172055576284
10,4,hea,63,3,1,rz,-0.03508009995740128,0.03508009995740128,0.10492979047766947,0.14860313423718982,0.3343197370137367
10,4,hea,64,3,2,ry,0.031140615608465365,0.031140615608465365,0.10713557106269264,0.13263153722586143,0.2906655119264029
10,4,hea,65,3,2,rz,-0.026337129247039574,0.026337129247039574,0.17870371869180082,0.2737415470961635,0.1473787419749302
10,4,hea,66,3,3,ry,0.0015138766687414317,0.0015138766687414317,0.15359964452240193,0.1951255047514666,0.009855990705242998
10,4,hea,67,3,3,rz,0.03890861014189192,0.03890861014189192,0.12236030193755881,0.17648377183476038,0.3179839337250646
10,4,hea,68,3,4,ry,-0.02005649658583024,0.02005649658583024,0.11510662500936314,0.14728680274665973,0.17424276477742792
10,4,hea,69,3,4,rz,-0.01263848852101235,0.01263848852101235,0.12243143898641809,0.1736100613817269,0.10322911031384917
10,4,hea,70,3,5,ry,0.017382626512380442,0.017382626512380442,0.16013832979545406,0.21050232302907054,0.10854756968293161
10,4,hea,71,3,5,rz,0.029066674612948026,0.029066674612948026,0.09609026591126803,0.1287799648118464,0.3024934350768533
10,4,hea,72,3,6,ry,-0.0056526698989092855,0.0056526698989092855,0.08036097177246974,0.11483068739978378,0.07034098486158079
10,4,hea,73,3,6,rz,0.008795556806715777,0.008795556806715777,0.13843275834583813,0.1648943522566033,0.0635366723296975
10,4,hea,74,3,7,ry,0.0018523188816098166,0.0018523188816098166,0.10482910082354521,0.14539483599548667,0.01766989191987572
10,4,hea,75,3,7,rz,-0.019312874904564792,0.019312874904564792,0.10490321633900208,0.13403132020874514,0.18410183766104654
10,4,hea,76,3,8,ry,-0.016346323740401927,0.016346323740401927,0.07088441151404043,0.08976349099344103,0.2306053389067623
10,4,hea,77,3,8,rz,0.01696245256338978,0.01696245256338978,0.07312047994352727,0.08911898777862644,0.23197950254826094
10,4,hea,78,3,9,ry,-0.04097873111810501,0.04097873111810501,0.08085378295413802,0.099032391693727,0.5068251554951796
10,4,hea,79,3,9,rz,-0.003998898543055552,0.003998898543055552,0.07541822973257935,0.10139733885697194,0.05302297013911538
10,4,hva,0,0,-1,beta_x,-0.15654252258171877,0.15654252258171877,8.88381070222562,10.39018062305798,0.01762110065475628
10,4,hva,1,0,-1,gamma_zz,-0.1445506739299513,0.1445506739299513,6.474335103983376,8.256296913817575,0.02232672106221619
10,4,hva,2,1,-1,beta_x,-1.0789300205445627,1.0789300205445627,7.707241312844281,9.50744422455086,0.13998913187608422
10,4,hva,3,1,-1,gamma_zz,-0.014341443594449095,0.014341443594449095,7.024939260355613,8.665247056682748,0.0020415042839421085
10,4,hva,4,2,-1,beta_x,2.2480833450343645,2.2480833450343645,7.775016520305083,9.155653674617918,0.28914193804776017
10,4,hva,5,2,-1,gamma_zz,1.3713144667829946,1.3713144667829946,7.274086603364554,8.965387487475711,0.18852050319949545
10,4,hva,6,3,-1,beta_x,-0.7770306209491555,0.7770306209491555,8.367570849548514,9.516367054409484,0.09286215018915332
10,4,hva,7,3,-1,gamma_zz,1.3433515330043186,1.3433515330043186,5.311257438475233,6.133103476253014,0.25292532861859746
10,6,hea,0,0,0,ry,-0.014491004393814342,0.014491004393814342,0.07826743785553442,0.09225801048075712,0.18514729485027437
10,6,hea,1,0,0,rz,0.037104358250653356,0.037104358250653356,0.05472350116403627,0.06722494529325745,0.678033339632832
10,6,hea,2,0,1,ry,-0.0012514794874776117,0.0012514794874776117,0.08225513921153248,0.10200969749787146,0.01521460542737899
10,6,hea,3,0,1,rz,-0.01462233024779499,0.01462233024779499,0.06952467015265308,0.10054598850386719,0.2103185849812592
10,6,hea,4,0,2,ry,0.03729026873097999,0.03729026873097999,0.1023400870323564,0.12683003092613448,0.3643759724299407
10,6,hea,5,0,2,rz,-0.008694349469504785,0.008694349469504785,0.07370552617877119,0.10417192206268636,0.11796061869793463
10,6,hea,6,0,3,ry,0.024043507722190098,0.024043507722190098,0.09669754231449418,0.11987360568191562,0.2486465234451561
10,6,hea,7,0,3,rz,-0.02325814830809134,0.02325814830809134,0.04684371775770661,0.06769464882861549,0.49650517553689405
10,6,hea,8,0,4,ry,-0.02973661928155019,0.02973661928155019,0.09049806460016886,0.10994408822727493,0.32858845559769434
10,6,hea,9,0,4,rz,-0.03304784880891938,0.03304784880891938,0.057222432543059656,0.08784015024765088,0.5775330991748808
10,6,hea,10,0,5,ry,0.0054905427348562194,0.0054905427348562194,0.09773408146050634,0.116612708292281,0.05617838376139907
10,6,hea,11,0,5,rz,-0.022384973999976028,0.022384973999976028,0.07637326495735895,0.12331374508266271,0.2930996077288801
10,6,hea,12,0,6,ry,-0.020326486517441737,0.020326486517441737,0.09211996798738523,0.11703415948117712,0.22065234022036345
10,6,hea,13,0,6,rz,0.004067093148699404,0.004067093148699404,0.09820592294313449,0.13101846050505886,0.041413929290745395
10,6,hea,14,0,7,ry,-0.03318800712192615,0.03318800712192615,0.09180745614929312,0.11958019236185106,0.3614957707569738
10,6,hea,15,0,7,rz,-0.00764858361972784,0.00764858361972784,0.06951619767784956,0.08644841534191386,0.11002592022038704
10,6,hea,16,0,8,ry,0.010112934078466335,0.010112934078466335,0.08835335867740696,0.11990455385448531,0.11446009783725655
10,6,hea,17,0,8,rz,0.008934301753215874,0.008934301753215874,0.08681127257377157,0.11539057946640556,0.10291637811925253
10,6,hea,18,0,9,ry,0.0011781402149296577,0.0011781402149296577,0.09091340456763275,0.11337533667314593,0.012958927459956655
10,6,hea,19,0,9,rz,-0.028123346057673835,0.028123346057673835,0.07692239531925586,0.1033122530114933,0.36560673833610324
10,6,hea,20,1,0,ry,0.03316734214240327,0.03316734214240327,0.09651231519051391,0.1149230329551877,0.3436591700958689
10,6,hea,21,1,0,rz,0.004684473410453488,0.004684473410453488,0.06741990263044383,0.08169947425563959,0.06948205541219692
10,6,hea,22,1,1,ry,0.029122865292153872,0.029122865292153872,0.09430603922287477,0.11208084591511627,0.3088123044095521
10,6,hea,23,1,1,rz,0.004900308386841055,0.004900308386841055,0.07995218154154876,0.10373428458089722,0.061290490044908275
10,6,hea,24,1,2,ry,-0.013499421016023047,0.013499421016023047,0.055495663838803784,0.0711287315188179,0.2432518161280866
10,6,hea,25,1,2,rz,0.011606895105768586,0.011606895105768586,0.09225778960575141,0.11460697735697127,0.12580937778120016
10,6,hea,26,1,3,ry,0.004788070833377129,0.004788070833377129,0.10394800836914347,0.13214225191620463,0.046062170006889724
10,6,hea,27,1,3,rz,-0.013931496786771452,0.013931496786771452,0.10180075285476954,0.12635707406884425,0.1368506263077071
10,6,hea,28,1,4,ry,0.0006930917748948218,0.0006930917748948218,0.08894116076857232,0.1103871215911429,0.007792699903009591
10,6,hea,29,1,4,rz,0.008094114481734938,0.008094114481734938,0.07724906917983136,0.1038469906468751,0.10477944352820878
10,6,hea,30,1,5,ry,0.03723941852129404,0.03723941852129404,0.09232013608527015,0.10679023317612027,0.4033726562848433
10,6,hea,31,1,5,rz,-0.029960185635423246,0.029960185635423246,0.11027919189887132,0.12804945150106928,0.27167578143750987
10,6,hea,32,1,6,ry,-0.001034106590723081,0.001034106590723081,0.09986316012172221,0.1253933045407653,0.010355235999567895
10,6,hea,33,1,6,rz,0.016382033926336435,0.016382033926336435,0.08652269717281029,0.10765405345217854,0.18933799409438998
10,6,hea,34,1,7,ry,-0.04656196579446729,0.04656196579446729,0.10748209145906225,0.13750579026375392,0.4332067339069352
10,6,hea,35,1,7,rz,0.018680976644853353,0.018680976644853353,0.08578731030444478,0.10513898410627819,0.21775920679360947
10,6,hea,36,1,8,ry,0.01209896748564739,0.01209896748564739,0.07053288223950539,0.08997138406137516,0.1715365529025638
10,6,hea,37,1,8,rz,-0.029842728778527488,0.029842728778527488,0.0934363610034303,0.12404118111831126,0.3193909572038188
10,6,hea,38,1,9,ry,-0.012766419654819084,0.012766419654819084,0.07029074355367818,0.09333742465989409,0.1816230560296991
10,6,hea,39,1,9,rz,0.018856323820893504,0.018856323820893504,0.09569239009368001,0.1296432282654315,0.19705144580915498
10,6,hea,40,2,0,ry,0.020654159230183718,0.020654159230183718,0.08797575557021026,0.1082786046391239,0.23477103545533234
10,6,hea,41,2,0,rz,-0.010931052536205965,0.010931052536205965,0.0865711939392456,0.10312526708935588,0.1262666256385131
10,6,hea,42,2,1,ry,-0.028695012951662404,0.028695012951662404,0.09026536772864906,0.10567558238888297,0.3178961508019721
10,6,hea,43,2,1,rz,-0.033279930902502,0.033279930902502,0.08640193438243329,0.09752079267298215,0.38517576186659874
10,6,hea,44,2,2,ry,-0.03128668918568034,0.03128668918568034,0.10361319376090881,0.12290069087050814,0.3019566143079732
10,6,hea,45,2,2,rz,-0.019297159799281968,0.019297159799281968,0.07274070015566658,0.09976204690850692,0.2652869680658199
10,6,hea,46,2,3,ry,0.01498863346006791,0.01498863346006791,0.10008542837712106,0.13048254040700638,0.14975839843129526
10,6,hea,47,2,3,rz,-0.02977043593463161,0.02977043593463161,0.09575471595442249,0.1099584367217322,0.3109030781189042
10,6,hea,48,2,4,ry,0.01284540737924907,0.01284540737924907,0.1110279376144972,0.1507695474174711,0.11569527143564357
10,6,hea,49,2,4,rz,0.0264895453097782,0.0264895453097782,0.08668095815793933,0.10616729186713993,0.3055982060271175
10,6,hea,50,2,5,ry,0.017053804229702582,0.017053804229702582,0.12363965283451823,0.14879859742444523,0.13793151176611274
10,6,hea,51,2,5,rz,0.009432293475005024,0.009432293475005024,0.09568028957031559,0.11885985540000575,0.09858136422207543
10,6,hea,52,2,6,ry,0.01622448404628839,0.01622448404628839,0.09214291819950955,0.10884696234505768,0.17607955514452736
